# TIme [sec], u_max, v_max, w_max [m/s], t_max [K]
1.01902e-01 9.80441e-01 9.80520e-01 1.00350e+00 5.73000e+02
1.02609e-01 9.85335e-01 9.85412e-01 1.01053e+00 5.73000e+02
1.03313e-01 9.90174e-01 9.90249e-01 1.01750e+00 5.73000e+02
1.04012e-01 9.94959e-01 9.95032e-01 1.02441e+00 5.73000e+02
1.04709e-01 9.99689e-01 9.99762e-01 1.03126e+00 5.73000e+02
1.05402e-01 1.00437e+00 1.00445e+00 1.03805e+00 5.73000e+02
1.06091e-01 1.00905e+00 1.00913e+00 1.04477e+00 5.73000e+02
1.06777e-01 1.01368e+00 1.01376e+00 1.05143e+00 5.73000e+02
1.07459e-01 1.01826e+00 1.01834e+00 1.05800e+00 5.73000e+02
1.08139e-01 1.02281e+00 1.02288e+00 1.06450e+00 5.73000e+02
1.08815e-01 1.02730e+00 1.02737e+00 1.07093e+00 5.73000e+02
1.09487e-01 1.03176e+00 1.03183e+00 1.07740e+00 5.73000e+02
1.10157e-01 1.03618e+00 1.03625e+00 1.08412e+00 5.73000e+02
1.10824e-01 1.04055e+00 1.04062e+00 1.09079e+00 5.73000e+02
1.11487e-01 1.04488e+00 1.04494e+00 1.09741e+00 5.73000e+02
1.12148e-01 1.04918e+00 1.04923e+00 1.10398e+00 5.73000e+02
1.12805e-01 1.05344e+00 1.05350e+00 1.11051e+00 5.73000e+02
1.13460e-01 1.05768e+00 1.05773e+00 1.11698e+00 5.73000e+02
1.14112e-01 1.06192e+00 1.06195e+00 1.12340e+00 5.73000e+02
1.14761e-01 1.06615e+00 1.06617e+00 1.12975e+00 5.73000e+02
1.15407e-01 1.07036e+00 1.07038e+00 1.13604e+00 5.73000e+02
1.16050e-01 1.07454e+00 1.07457e+00 1.14226e+00 5.73000e+02
1.16691e-01 1.07871e+00 1.07873e+00 1.14843e+00 5.73000e+02
1.17329e-01 1.08285e+00 1.08287e+00 1.15455e+00 5.73000e+02
1.17964e-01 1.08697e+00 1.08699e+00 1.16060e+00 5.73000e+02
1.18596e-01 1.09107e+00 1.09109e+00 1.16663e+00 5.73000e+02
1.19227e-01 1.09514e+00 1.09516e+00 1.17295e+00 5.73000e+02
1.19854e-01 1.09919e+00 1.09921e+00 1.17923e+00 5.73000e+02
1.20479e-01 1.10321e+00 1.10323e+00 1.18547e+00 5.73000e+02
1.21101e-01 1.10719e+00 1.10722e+00 1.19166e+00 5.73000e+02
1.21721e-01 1.11115e+00 1.11118e+00 1.19780e+00 5.73000e+02
1.22339e-01 1.11579e+00 1.11581e+00 1.20389e+00 5.73000e+02
1.22954e-01 1.12092e+00 1.12094e+00 1.20992e+00 5.73000e+02
1.23566e-01 1.12600e+00 1.12602e+00 1.21589e+00 5.73000e+02
1.24175e-01 1.13104e+00 1.13106e+00 1.22179e+00 5.73000e+02
1.24782e-01 1.13604e+00 1.13606e+00 1.22764e+00 5.73000e+02
1.25386e-01 1.14099e+00 1.14101e+00 1.23345e+00 5.73000e+02
1.25987e-01 1.14591e+00 1.14593e+00 1.23919e+00 5.73000e+02
1.26586e-01 1.15078e+00 1.15080e+00 1.24483e+00 5.73000e+02
1.27183e-01 1.15561e+00 1.15563e+00 1.25064e+00 5.73000e+02
1.27777e-01 1.16040e+00 1.16042e+00 1.25659e+00 5.73000e+02
1.28368e-01 1.16515e+00 1.16517e+00 1.26251e+00 5.73000e+02
1.28957e-01 1.16986e+00 1.16988e+00 1.26837e+00 5.73000e+02
1.29544e-01 1.17453e+00 1.17455e+00 1.27420e+00 5.73000e+02
1.30128e-01 1.17915e+00 1.17918e+00 1.27997e+00 5.73000e+02
1.30710e-01 1.18373e+00 1.18376e+00 1.28570e+00 5.73000e+02
1.31290e-01 1.18827e+00 1.18830e+00 1.29137e+00 5.73000e+02
1.31867e-01 1.19277e+00 1.19280e+00 1.29697e+00 5.73000e+02
1.32442e-01 1.19722e+00 1.19725e+00 1.30253e+00 5.73000e+02
1.33016e-01 1.20161e+00 1.20165e+00 1.30805e+00 5.73000e+02
1.33587e-01 1.20595e+00 1.20599e+00 1.31351e+00 5.73000e+02
1.34155e-01 1.21024e+00 1.21028e+00 1.31888e+00 5.73000e+02
1.34722e-01 1.21449e+00 1.21454e+00 1.32418e+00 5.73000e+02
1.35287e-01 1.21870e+00 1.21875e+00 1.32985e+00 5.73000e+02
1.35850e-01 1.22288e+00 1.22293e+00 1.33548e+00 5.73000e+02
